order_no,order_date,ship_date,ship_delay_days,customer_name,address,city,state,customer_type,account_manager,order_priority,product_name,product_category,product_container,ship_mode,order_quantity,cost_price,retail_price,discount_pct,shipping_cost,sub_total,discount_amount,order_total,total,cogs,gross_profit,profit_after_shipping,sub_total_raw,discount_amount_raw,order_total_raw,total_raw,order_year,order_month,order_quarter,q_ship_before_order,q_discount_pct_bad,q_sub_total_mismatch,q_discount_amount_mismatch,q_order_total_mismatch,q_total_mismatch,q_profit_margin_mismatch
5124-1,2013-07-30,2013-07-31,1,Corinna Mitchell,"27 Greenfield Parade,Bankstown",Sydney,NSW,Consumer,Nicholas Fernandes,High,Emerson Stylus 1520 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,46,315.61,500.97,4.0,69.3,23044.620000000003,921.7848000000001,22122.8352,22192.1352,14518.060000000001,7604.7752,7535.4752,2879.76,57.6,2822.16,2836.16,2013,7,3,False,False,True,True,True,True,False
5125-1,2013-06-10,2013-06-11,1,Jim Kriz,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,High,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,23,1.94,3.08,1.0,0.99,70.84,0.7084,70.1316,71.1216,44.62,25.51160000000001,24.52160000000001,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5125-1,2014-06-10,2014-06-12,2,Clay Ludtke,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Small Business,Preston Senome,Not Specified,Steady Pocket Accent Highlighters,Office Supplies,Small Box,Express Air,8,0.93,1.6,7.0,1.29,12.8,0.8960000000000001,11.904,13.193999999999999,7.44,4.4639999999999995,3.1739999999999995,78.6,7.28,74.54,76.45,2014,6,2,False,False,True,True,True,True,False
5125-1,2015-05-20,2015-05-22,2,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,High,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Regular Air,2,54.29,90.48,4.0,19.99,180.96,7.2384,173.7216,193.7116,108.58,65.1416,45.1516,2754.32,333.87,2368.09,2389.44,2015,5,2,False,False,True,True,True,True,False
5125-1,2013-09-15,2013-09-16,1,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Medium,EcoTones Memo Sheets,Technology,Small Box,Regular Air,24,2.52,4.0,8.0,1.3,96.0,7.68,88.32,89.61999999999999,60.480000000000004,27.83999999999999,26.53999999999999,249.9,2.49,247.01,245.31,2013,9,3,False,False,True,True,True,True,False
5125-1,2014-11-19,2014-11-21,2,Jam Mailer,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,High,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,14,1.84,2.88,8.0,0.99,40.32,3.2256,37.0944,38.0844,25.76,11.334399999999999,10.344399999999998,56.4,2.55,53.25,54.72,2014,11,4,False,False,True,True,True,True,False
5126-1,2014-03-13,2014-03-13,0,Dennis Pardue,"412 Brunswick St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Small Box,Regular Air,1,16.8,40.97,0.0,8.99,40.97,0.0,40.97,49.96,16.8,24.169999999999998,15.179999999999998,1825.82,72.23,1848.07,1833.74,2014,3,1,False,False,True,True,True,True,False
5126-1,2015-08-03,2015-08-08,5,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Express Air,39,4.46,10.89,3.0,4.5,424.71000000000004,12.7413,411.9687,416.4687,173.94,238.02870000000001,233.52870000000001,117.04,4.68,112.36,113.95,2015,8,3,False,False,True,True,True,True,False
5126-1,2015-10-09,2015-10-11,2,Janet Lee,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Critical,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,8,12.39,19.98,5.0,5.77,159.84,7.992000000000001,151.848,157.61800000000002,99.12,52.72800000000001,46.95800000000001,739.92,50.79,673.27,676.88,2015,10,4,False,False,True,True,True,True,False
5128-1,2013-06-10,2013-06-12,2,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,46,2.52,4.0,1.0,1.3,184.0,1.84,182.16,183.46,115.92,66.24,64.94,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-06-10,2013-06-12,2,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Critical,EcoTones Memo Sheets,Technology,Small Box,Regular Air,44,2.52,4.0,3.0,1.3,176.0,5.279999999999999,170.72,172.02,110.88,59.84,58.540000000000006,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-03-27,2013-03-27,0,Echa Smith,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Low,Artisan Hole Reinforcements,Technology,Jumbo Drum,Delivery Truck,42,3.99,6.23,0.0,6.97,261.66,0.0,261.66,268.63000000000005,167.58,94.08000000000001,87.11000000000001,136.02,8.16,123.88,124.57,2013,3,1,False,False,True,True,True,True,False
5128-1,2013-06-10,2013-06-12,2,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Medium,EcoTones Memo Sheets,Office Supplies,Small Pack,Regular Air,8,2.52,4.0,3.0,1.3,32.0,0.96,31.04,32.339999999999996,20.16,10.879999999999999,9.579999999999998,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-06-14,2013-06-15,1,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,33,2.52,4.0,8.0,1.3,132.0,10.56,121.44,122.74,83.16,38.28,36.980000000000004,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-06-14,2013-06-25,11,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,33,2.52,4.0,5.0,1.3,132.0,6.6000000000000005,125.4,126.7,83.16,42.24000000000001,40.94000000000001,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-06-10,2013-06-12,2,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Corporate,Mihael Khan,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,22,2.52,4.0,4.0,1.3,88.0,3.52,84.48,85.78,55.44,29.040000000000006,27.740000000000006,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5128-1,2013-06-10,2013-06-12,2,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Low,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,8,2.52,4.0,6.0,1.3,32.0,1.92,30.08,31.38,20.16,9.919999999999998,8.619999999999997,156.0,12.48,143.52,144.82,2013,6,2,False,False,True,True,True,True,False
5129-1,2013-03-07,2013-03-10,3,Sean ODonnell,"541 Church St ,Richmond",Melbourne,VIC,Home Office,Yvette Biti,Low,Beekin 105-Key Black Keyboard,Furniture,Small Pack,Regular Air,46,6.39,19.98,3.0,4.0,919.08,27.572400000000002,891.5076,895.5076,293.94,597.5676000000001,593.5676000000001,136.92,8.32,123.74,122.04,2013,3,1,False,False,True,True,True,True,False
5129-1,2013-05-13,2013-05-14,1,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Smiths Colored Interoffice Envelopes,Office Supplies,Small Box,Regular Air,8,19.83,30.98,0.0,19.51,247.84,0.0,247.84,267.35,158.64,89.20000000000002,69.69000000000001,1518.52,151.46,1381.4,1400.91,2013,5,2,False,False,True,True,True,True,False
5130-1,2013-05-22,2013-05-23,1,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,18,2.5,5.68,4.0,3.6,102.24,4.0896,98.15039999999999,101.75039999999998,45.0,53.15039999999999,49.55039999999999,332.84,1.06,232.59,239.54,2013,5,2,False,False,True,True,True,True,False
5130-1,2013-05-31,2013-06-04,4,Joy Smith,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Critical,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Small Box,Regular Air,10,54.29,90.48,9.0,19.99,904.8000000000001,81.432,823.368,843.3580000000001,542.9,280.4680000000001,260.47800000000007,1504.55,106.62,1393.59,1406.69,2013,5,2,False,False,True,True,True,True,False
5131-1,2014-06-09,2014-06-09,0,Barry Lonsdale,"7 Khartoum Rd,Macquarie Park",Sydney,NSW,Home Office,Preston Senome,Medium,Beekin 105-Key Black Keyboard,Technology,Small Box,Regular Air,27,6.39,19.98,5.0,4.0,539.46,26.973000000000003,512.4870000000001,516.4870000000001,172.53,339.9570000000001,335.9570000000001,119.36,0.54,110.65,112.36,2014,6,2,False,False,True,True,True,True,False
5132-1,2014-07-30,2014-07-31,1,Keith Herrera,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,Medium,PastelOcean Color Pencil Set,Technology,Small Box,Regular Air,12,11.11,19.84,0.0,4.1,238.07999999999998,0.0,238.07999999999998,242.17999999999998,133.32,104.75999999999999,100.66,340.62,2.65,335.67,345.35,2014,7,3,False,False,True,True,True,True,False
5132-1,2015-07-18,2015-07-20,2,Susan Vittorini,"3 Carrington Road ,Box Hill",Melbourne,VIC,Small Business,Yvette Biti,High,Self-Adhesive Ring Binder Labels,Technology,Small Box,Regular Air,48,2.18,3.52,2.0,6.83,168.96,3.3792000000000004,165.5808,172.41080000000002,104.64000000000001,60.940799999999996,54.1108,105.6,10.35,99.07,90.69,2015,7,3,False,False,True,True,True,True,False
5132-1,2014-02-18,2014-02-20,2,Grant Thornton,"1 John Street,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Not Specified,Ecolon Metal Binder Clips,Office Supplies,Small Box,Regular Air,1,1.6,2.62,6.0,0.8,2.62,0.1572,2.4628,3.2628000000000004,1.6,0.8628,0.06279999999999997,43.74,4.67,30.81,33.24,2014,2,1,False,False,True,True,True,True,False
5132-1,2013-05-04,2013-05-06,2,Lynn Smith,"61A Bay Road,Wollstonecraft",Sydney,NSW,Corporate,Samantha Chairs,Low,Apex Box Cutter Scissors,Office Supplies,Small Box,Regular Air,29,4.19,10.23,3.0,4.68,296.67,8.9001,287.7699,292.4499,121.51,166.25990000000002,161.5799,365.6,2.65,327.75,345.34,2013,5,2,False,False,True,True,True,True,False
5132-1,2014-09-12,2014-09-19,7,Gary Hansen,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Smiths File Caddy,Office Supplies,Small Box,Regular Air,33,4.03,9.38,8.0,7.28,309.54,24.7632,284.77680000000004,292.0568,132.99,151.78680000000003,144.50680000000003,279.3,35.76,267.3,274.95,2014,9,3,False,False,True,True,True,True,False
5132-1,2013-07-17,2013-07-17,0,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,27,2.5,5.68,7.0,3.6,153.35999999999999,10.7352,142.6248,146.2248,67.5,75.1248,71.5248,137.54,1.38,136.14,132.04,2013,7,3,False,False,True,True,True,True,False
5133-1,2013-06-15,2013-06-17,2,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,High,Cando PC940 Copier,Office Supplies,Wrap Bag,Regular Air,9,278.99,449.99,9.0,49.0,4049.91,364.4919,3685.4181,3734.4181,2510.91,1174.5081,1125.5081,128.52,9.0,119.52,120.4,2013,6,2,False,False,True,True,True,True,False
5133-1,2013-06-15,2013-06-17,2,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Wirebound Voice Message Log Book,Technology,Small Box,Regular Air,1,2.9,4.76,0.0,0.88,4.76,0.0,4.76,5.64,2.9,1.8599999999999999,0.9799999999999999,128.52,9.0,119.52,120.4,2013,6,2,False,False,True,True,True,True,False
5133-1,2013-06-15,2013-06-17,2,Scott Cohen,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,17,2.9,4.76,9.0,0.88,80.92,7.2828,73.6372,74.5172,49.3,24.33720000000001,23.45720000000001,128.52,9.0,119.52,120.4,2013,6,2,False,False,True,True,True,True,False
5134-1,2013-06-16,2013-06-16,0,Liz MacKendrick,"224A Gertrude St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Not Specified,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Wrap Bag,Regular Air,23,156.5,300.97,7.0,7.18,6922.31,484.5617000000001,6437.7483,6444.9283000000005,3599.5,2838.2483,2831.0683000000004,300.97,18.06,282.91,290.09,2013,6,2,False,False,True,True,True,True,False
5134-1,2014-06-22,2014-06-24,2,Andy Peige,"797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Phoebe Gour,Medium,Artisan 419 Labels,Office Supplies,Small Box,Regular Air,8,1.94,3.08,7.0,0.99,24.64,1.7248,22.9152,23.905199999999997,15.52,7.395199999999999,6.405199999999999,23.04,1.61,21.43,22.22,2014,6,2,False,False,True,True,True,True,False
5134-1,2015-03-02,2015-03-04,2,Thomas Thornton,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Technology,Small Box,Regular Air,47,56.16,136.98,0.0,24.49,6438.0599999999995,0.0,6438.0599999999995,6462.549999999999,2639.52,3798.5399999999995,3774.0499999999997,360.33,26.31,359.95,353.36,2015,3,1,False,False,True,True,True,True,False
5135-1,2015-01-01,2015-01-04,3,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Apex Straight Scissors,Office Supplies,Small Box,Regular Air,47,5.19,12.98,2.0,3.14,610.0600000000001,12.201200000000002,597.8588000000001,600.9988000000001,243.93,353.9288000000001,350.7888000000001,239.0,2.39,237.21,241.43,2015,1,1,False,False,True,True,True,True,False
5135-1,2013-06-24,2013-06-25,1,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Consumer,Leighton Forrest,High,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Box,Regular Air,50,4.53,7.3,7.0,7.72,365.0,25.55,339.45,347.17,226.5,112.94999999999999,105.22999999999999,255.25,15.45,248.21,228.42,2013,6,2,False,False,True,True,True,True,False
5136-1,2015-02-01,2015-02-03,2,Julia Dunbar,"Qantas Domestic Terminal,Mascot",Sydney,NSW,Consumer,Phoebe Gour,Medium,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Technology,Jumbo Drum,Delivery Truck,5,16.85,27.18,1.0,8.23,135.9,1.359,134.541,142.771,84.25,50.291,42.06099999999999,1204.54,64.22,1196.28,1117.28,2015,2,1,False,False,True,True,True,True,False
5136-2,2014-06-17,2014-06-18,1,Edward Becker,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,32,1.31,2.84,5.0,0.93,90.88,4.544,86.336,87.266,41.92,44.416,43.486,25.2,2.2,21.3,22.29,2014,6,2,False,False,True,True,True,True,False
5137-1,2017-02-05,2017-02-07,2,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Home Office,Stevie Bacata,Not Specified,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Small Pack,Regular Air,36,16.85,27.18,10.0,8.23,978.48,97.84800000000001,880.6320000000001,888.8620000000001,606.6,274.03200000000004,265.802,1305.29,52.51,1205.49,1126.28,2017,2,1,False,False,True,True,True,True,False
5138-1,2013-05-07,2013-05-09,2,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,High,Smiths Metal Binder Clips,Furniture,Small Pack,Regular Air,35,1.6,2.62,0.0,0.8,91.7,0.0,91.7,92.5,56.0,35.7,34.900000000000006,89.08,7.13,81.95,82.75,2013,5,2,False,False,True,True,True,True,False
5138-1,2013-12-11,2013-12-13,2,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,34,1.18,1.88,3.0,1.49,63.919999999999995,1.9175999999999997,62.002399999999994,63.492399999999996,40.12,21.882399999999997,20.3924,105.64,0.0,105.64,106.94,2013,12,4,False,False,True,True,True,True,False
5138-1,2013-07-16,2013-07-17,1,George Zrebassa,"73 MacLeay St,Potts Point",Sydney,NSW,Corporate,Natasha Song,High,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,25,1.59,2.61,9.0,0.5,65.25,5.8725,59.3775,59.8775,39.75,19.627499999999998,19.127499999999998,111.2,3.34,107.86,109.2,2013,7,3,False,False,True,True,True,True,False
5138-1,2014-12-04,2014-12-05,1,Ed Braxton,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Critical,Steady Major Accent Highlighters,Office Supplies,Small Pack,Regular Air,50,3.75,7.08,8.0,2.35,354.0,28.32,325.68,328.03000000000003,187.5,138.18,135.83,265.08,15.85,228.51,226.73,2014,12,4,False,False,True,True,True,True,False
5139-1,2014-06-29,2014-06-30,1,Daniel Byrd,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,Apex Preferred Stainless Steel Scissors,Technology,Large Box,Regular Air,29,2.5,5.68,0.0,3.6,164.72,0.0,164.72,168.32,72.5,92.22,88.62,263.9,7.6,236.19,233.85,2014,6,2,False,False,True,True,True,True,False
5139-1,2015-08-12,2015-08-15,3,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Corporate,Aanya Zhang,High,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,14,1.84,2.88,6.0,0.99,40.32,2.4192,37.900800000000004,38.890800000000006,25.76,12.140800000000002,11.150800000000002,114.64,4.58,116.86,117.15,2015,8,3,False,False,True,True,True,True,False
5139-1,2013-11-01,2013-11-02,1,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Corporate,Mihael Khan,Medium,Binder Posts,Office Supplies,Small Box,Regular Air,23,3.5,5.74,10.0,5.01,132.02,13.202000000000002,118.81800000000001,123.82800000000002,80.5,38.31800000000001,33.308000000000014,43.38,3.0,30.2,30.29,2013,11,4,False,False,True,True,True,True,False
5140-1,2013-06-24,2013-06-25,1,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Corporate,Leighton Forrest,High,3Max Organizer Strips,Office Supplies,Wrap Bag,Regular Air,9,3.4,5.4,3.0,7.78,48.6,1.458,47.142,54.922000000000004,30.599999999999998,16.542000000000005,8.762000000000004,135.0,12.15,122.85,130.63,2013,6,2,False,False,True,True,True,True,False
5140-1,2013-08-09,2013-08-13,4,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,High,Aluminum Document Frame,Office Supplies,Small Box,Regular Air,3,5.5,12.22,0.0,2.85,36.660000000000004,0.0,36.660000000000004,39.510000000000005,16.5,20.160000000000004,17.310000000000002,249.76,29.97,239.33,242.85,2013,8,3,False,False,True,True,True,True,False
5140-1,2013-06-24,2013-06-25,1,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Consumer,Leighton Forrest,Critical,3Max Organizer Strips,Office Supplies,Wrap Bag,Express Air,39,3.4,5.4,7.0,7.78,210.60000000000002,14.742000000000003,195.85800000000003,203.63800000000003,132.6,63.25800000000004,55.47800000000004,135.0,12.15,122.85,130.63,2013,6,2,False,False,True,True,True,True,False
5140-1,2014-07-24,2014-07-26,2,Todja Jarnong,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,High,3Max Organizer Strips,Office Supplies,Wrap Bag,Regular Air,8,3.4,5.4,2.0,7.78,43.2,0.8640000000000001,42.336000000000006,50.11600000000001,27.2,15.136000000000006,7.356000000000006,135.0,31.35,122.85,130.63,2014,7,3,False,False,True,True,True,True,False
5141-1,2013-06-20,2013-06-22,2,Giulietta Dortch,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Low,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Express Air,44,21.56,36.55,1.0,13.89,1608.1999999999998,16.081999999999997,1592.1179999999997,1606.0079999999998,948.64,643.4779999999997,629.5879999999997,138.54,5.35,123.73,126.19,2013,6,2,False,False,True,True,True,True,False
5142-1,2015-12-16,2015-12-18,2,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,High,Binding Machine Supplies,Office Supplies,Wrap Bag,Regular Air,25,18.38,29.17,6.0,6.27,729.25,43.754999999999995,685.495,691.765,459.5,225.995,219.725,359.64,14.39,345.25,349.23,2015,12,4,False,False,True,True,True,True,False
5142-1,2013-06-25,2013-06-26,1,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Low,PastelOcean Color Pencil Set,Office Supplies,Wrap Bag,Express Air,40,11.11,19.84,5.0,4.1,793.6,39.68000000000001,753.9200000000001,758.0200000000001,444.4,309.5200000000001,305.4200000000001,515.84,36.11,479.73,483.83,2013,6,2,False,False,True,True,True,True,False
5142-1,2013-06-25,2013-06-27,2,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Small Business,Tina Carlton,High,Feluor Cordless Navigator Duo,Office Supplies,Small Box,Regular Air,50,42.11,80.98,1.0,7.18,4049.0,40.49,4008.51,4015.69,2105.5,1903.0100000000002,1895.8300000000002,515.84,36.11,479.73,483.83,2013,6,2,False,False,True,True,True,True,False
5142-1,2013-06-25,2013-06-27,2,Cindy Chapman,"53-55 Liverpool St,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Laser DVD-RAM discs,Office Supplies,Small Pack,Regular Air,37,20.18,35.41,8.0,1.99,1310.1699999999998,104.8136,1205.3564,1207.3464,746.66,458.6963999999999,456.7063999999999,515.84,36.11,479.73,483.83,2013,6,2,False,False,True,True,True,True,False
5143-1,2014-07-04,2014-07-06,2,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,Alto 3-Hole Punch,Office Supplies,Small Box,Regular Air,26,2.76,4.38,8.0,6.21,113.88,9.1104,104.7696,110.97959999999999,71.75999999999999,33.009600000000006,26.799600000000005,222.74,6.68,216.06,218.18,2014,7,3,False,False,True,True,True,True,False
5143-1,2013-05-29,2013-05-29,0,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Emerson C82 Color Inkjet Printer,Technology,Jumbo Drum,Delivery Truck,24,76.79,119.99,2.0,14.0,2879.7599999999998,57.5952,2822.1647999999996,2836.1647999999996,1842.96,979.2047999999995,965.2047999999995,2499.96,259.98,2455.35,2463.25,2013,5,2,False,False,True,True,True,True,False
